2.965243148803710938e+01,3.011787414550781250e+01,2.919848823547363281e+01,3.005816459655761719e+01,3.008858489990234375e+01,2.817367935180664062e+01,2.629490852355957031e+01,2.740667533874511719e+01,2.525289535522460938e+01,2.309505271911621094e+01
2.801234436035156250e+01,3.150965690612792969e+01,3.316994476318359375e+01,3.021008300781250000e+01,2.649304580688476562e+01,2.861750602722167969e+01,2.616437721252441406e+01,2.488905334472656250e+01,2.083881568908691406e+01,2.728361892700195312e+01
3.105121612548828125e+01,2.921152114868164062e+01,2.775078201293945312e+01,2.595620346069335938e+01,2.428959083557128906e+01,2.381301689147949219e+01,2.620713806152343750e+01,2.536148643493652344e+01,2.474011611938476562e+01,2.434450340270996094e+01
2.814551162719726562e+01,2.679285812377929688e+01,2.530377197265625000e+01,2.157343673706054688e+01,2.278157806396484375e+01,2.176858329772949219e+01,2.516382789611816406e+01,2.382045745849609375e+01,2.212848663330078125e+01,1.947542190551757812e+01
2.620715713500976562e+01,2.358798789978027344e+01,2.481906890869140625e+01,2.301056098937988281e+01,2.305522155761718750e+01,2.264653205871582031e+01,2.128964233398437500e+01,2.146889495849609375e+01,1.856288528442382812e+01,1.818178176879882812e+01
2.518515396118164062e+01,2.223899841308593750e+01,2.137926483154296875e+01,2.081527328491210938e+01,2.244707107543945312e+01,2.258186721801757812e+01,2.152894973754882812e+01,2.065830993652343750e+01,1.995397186279296875e+01,1.868951225280761719e+01
2.133323287963867188e+01,2.159350967407226562e+01,2.143163108825683594e+01,2.216686058044433594e+01,2.118540573120117188e+01,2.011281585693359375e+01,1.944519996643066406e+01,1.903609085083007812e+01,1.762544441223144531e+01,2.011000251770019531e+01
2.821289253234863281e+01,2.995556640625000000e+01,2.833907890319824219e+01,2.807228469848632812e+01,2.817066574096679688e+01,2.406688690185546875e+01,2.558773612976074219e+01,2.570492553710937500e+01,2.464270782470703125e+01,2.479843711853027344e+01
1.409671325683593750e+02,1.392242889404296875e+02,1.461593322753906250e+02,1.267747344970703125e+02,1.404221038818359375e+02,1.257239303588867188e+02,1.290775756835937500e+02,1.208620300292968750e+02,1.201720352172851562e+02,1.191182785034179688e+02
1.541154327392578125e+02,1.448743591308593750e+02,1.521380310058593750e+02,1.372760772705078125e+02,1.444101715087890625e+02,1.283330383300781250e+02,1.249581069946289062e+02,1.282315063476562500e+02,1.223522567749023438e+02,1.168803710937500000e+02
1.740471801757812500e+02,1.645203857421875000e+02,1.642976379394531250e+02,1.602672119140625000e+02,1.539249572753906250e+02,1.524434509277343750e+02,1.483219146728515625e+02,1.536447143554687500e+02,1.410918731689453125e+02,1.408147125244140625e+02
1.575110015869140625e+02,1.518108978271484375e+02,1.362257080078125000e+02,1.348316955566406250e+02,1.382016601562500000e+02,1.354970703125000000e+02,1.270785827636718750e+02,1.252104110717773438e+02,1.249809951782226562e+02,1.254494323730468750e+02
1.833654785156250000e+02,1.772359924316406250e+02,1.703537292480468750e+02,1.708804931640625000e+02,1.703272399902343750e+02,1.547323760986328125e+02,1.582514038085937500e+02,1.573757324218750000e+02,1.563559570312500000e+02,1.513884277343750000e+02
1.872316589355468750e+02,1.824159851074218750e+02,1.770848236083984375e+02,1.785887603759765625e+02,1.641487731933593750e+02,1.672766113281250000e+02,1.573414306640625000e+02,1.547119140625000000e+02,1.568573913574218750e+02,1.516515655517578125e+02
2.498488769531250000e+02,2.351481323242187500e+02,2.216826629638671875e+02,2.219972229003906250e+02,2.144355773925781250e+02,1.982419433593750000e+02,1.975191192626953125e+02,1.959213867187500000e+02,1.870860900878906250e+02,2.011371612548828125e+02
2.095795288085937500e+02,2.005479431152343750e+02,1.947215576171875000e+02,2.009247894287109375e+02,1.998820190429687500e+02,1.952087097167968750e+02,1.905423889160156250e+02,1.840353851318359375e+02,1.795816345214843750e+02,1.687342224121093750e+02
2.438228149414062500e+02,2.356071777343750000e+02,2.272036743164062500e+02,2.273563842773437500e+02,2.277638854980468750e+02,2.028309631347656250e+02,2.132548522949218750e+02,1.990569152832031250e+02,2.022416229248046875e+02,1.907019195556640625e+02
2.511174316406250000e+02,2.490550842285156250e+02,2.471492919921875000e+02,2.278049011230468750e+02,2.205844726562500000e+02,2.261748199462890625e+02,2.131012878417968750e+02,2.074176025390625000e+02,2.059559783935546875e+02,1.864796142578125000e+02
2.373824157714843750e+02,2.480656738281250000e+02,2.369232788085937500e+02,2.245979309082031250e+02,2.247856292724609375e+02,2.155151977539062500e+02,2.007314147949218750e+02,2.083482360839843750e+02,2.020305938720703125e+02,1.851146240234375000e+02
2.364106445312500000e+02,2.430560760498046875e+02,2.371122436523437500e+02,2.253255004882812500e+02,2.316821289062500000e+02,2.095001983642578125e+02,2.035171508789062500e+02,1.985708007812500000e+02,2.025811767578125000e+02,1.953338928222656250e+02
2.735668945312500000e+02,2.544121856689453125e+02,2.549663085937500000e+02,2.583586425781250000e+02,2.507437286376953125e+02,2.353403472900390625e+02,2.381965026855468750e+02,2.337063903808593750e+02,2.171701965332031250e+02,2.182859344482421875e+02
2.383386535644531250e+02,2.309572753906250000e+02,2.260363769531250000e+02,2.167551269531250000e+02,2.270852050781250000e+02,2.067036285400390625e+02,2.127440795898437500e+02,2.028944396972656250e+02,1.981948547363281250e+02,1.912718963623046875e+02
2.372043762207031250e+02,2.332693481445312500e+02,2.338471374511718750e+02,2.279023742675781250e+02,2.164514770507812500e+02,2.188851776123046875e+02,1.966482238769531250e+02,1.962521514892578125e+02,1.942308349609375000e+02,2.073387603759765625e+02
2.154158020019531250e+02,2.073764648437500000e+02,1.927497253417968750e+02,1.957312927246093750e+02,1.917423095703125000e+02,1.807701873779296875e+02,1.853919677734375000e+02,1.760116882324218750e+02,1.820465087890625000e+02,1.671257629394531250e+02
2.239800262451171875e+02,2.367392272949218750e+02,2.239384460449218750e+02,2.146830444335937500e+02,2.014391784667968750e+02,2.101041259765625000e+02,2.007257232666015625e+02,1.950269622802734375e+02,1.931521911621093750e+02,1.850752868652343750e+02
2.065148010253906250e+02,2.000210723876953125e+02,2.021291656494140625e+02,1.976219482421875000e+02,1.981056823730468750e+02,1.888159484863281250e+02,1.811452484130859375e+02,1.725131225585937500e+02,1.760661926269531250e+02,1.722760467529296875e+02
2.196867675781250000e+02,2.135295715332031250e+02,1.979558410644531250e+02,1.975921325683593750e+02,1.933026123046875000e+02,1.946644134521484375e+02,1.922510375976562500e+02,1.741272735595703125e+02,1.784091339111328125e+02,1.744445495605468750e+02
2.146856994628906250e+02,2.087924957275390625e+02,2.020991516113281250e+02,1.926722717285156250e+02,2.041793823242187500e+02,1.832194213867187500e+02,1.868054962158203125e+02,1.724412231445312500e+02,1.724484863281250000e+02,1.706637878417968750e+02
2.199034271240234375e+02,2.268687744140625000e+02,2.185778045654296875e+02,2.191248626708984375e+02,2.107537841796875000e+02,1.934207000732421875e+02,1.969736938476562500e+02,1.932634124755859375e+02,1.896647033691406250e+02,1.851377868652343750e+02
2.189593124389648438e+01,2.171476745605468750e+01,2.271723175048828125e+01,2.124573516845703125e+01,2.002499580383300781e+01,2.056724166870117188e+01,1.588891601562500000e+01,1.916708564758300781e+01,1.737149810791015625e+01,1.960421752929687500e+01
2.128585052490234375e+01,2.039426422119140625e+01,1.574612045288085938e+01,1.600634574890136719e+01,1.721746635437011719e+01,1.635018157958984375e+01,1.629432296752929688e+01,1.742795372009277344e+01,1.269358825683593750e+01,1.400380134582519531e+01
2.408230209350585938e+01,2.029821205139160156e+01,2.070299911499023438e+01,2.117999649047851562e+01,1.934523773193359375e+01,1.789472961425781250e+01,1.892102432250976562e+01,1.649358940124511719e+01,1.376563549041748047e+01,1.998299407958984375e+01
2.252516174316406250e+01,2.075355529785156250e+01,2.514347839355468750e+01,1.983605766296386719e+01,1.714063262939453125e+01,1.901294898986816406e+01,1.659230613708496094e+01,1.803124809265136719e+01,1.599373817443847656e+01,1.982998085021972656e+01
1.830412864685058594e+01,2.231492233276367188e+01,1.962942123413085938e+01,1.879651641845703125e+01,1.753994750976562500e+01,1.766707420349121094e+01,1.561170196533203125e+01,1.532642936706542969e+01,1.498194503784179688e+01,1.890542221069335938e+01
1.559080410003662109e+01,1.464930629730224609e+01,1.699482917785644531e+01,1.327495384216308594e+01,1.493146896362304688e+01,1.207813644409179688e+01,1.550923919677734375e+01,1.476076602935791016e+01,1.259750366210937500e+01,1.212181472778320312e+01
3.712214660644531250e+01,3.585562133789062500e+01,3.544662857055664062e+01,3.419376373291015625e+01,3.030033683776855469e+01,3.290440368652343750e+01,3.179789733886718750e+01,3.284509658813476562e+01,2.745730972290039062e+01,2.829252052307128906e+01
4.377666091918945312e+01,4.313322067260742188e+01,3.420597839355468750e+01,4.035844802856445312e+01,3.801272583007812500e+01,3.685298538208007812e+01,3.644400787353515625e+01,3.462591552734375000e+01,3.260377883911132812e+01,3.219050598144531250e+01
3.415523147583007812e+01,3.522551345825195312e+01,3.509133911132812500e+01,3.413093566894531250e+01,3.721928405761718750e+01,3.407299423217773438e+01,3.148373031616210938e+01,3.169556999206542969e+01,2.964540481567382812e+01,3.025438499450683594e+01
4.107615661621093750e+01,3.848062133789062500e+01,3.801655578613281250e+01,3.545836257934570312e+01,3.158131599426269531e+01,2.971789169311523438e+01,3.124924087524414062e+01,3.442947387695312500e+01,3.083836174011230469e+01,3.447869110107421875e+01
4.176235198974609375e+01,4.291479873657226562e+01,4.350826263427734375e+01,4.482021713256835938e+01,3.911166381835937500e+01,4.211544418334960938e+01,3.939136505126953125e+01,4.006333541870117188e+01,3.603359603881835938e+01,3.934910583496093750e+01
4.585217285156250000e+01,4.228818893432617188e+01,4.274787139892578125e+01,4.051757049560546875e+01,3.919678878784179688e+01,4.136698150634765625e+01,3.844388198852539062e+01,4.030067825317382812e+01,3.637890625000000000e+01,3.633639907836914062e+01
3.790327453613281250e+01,3.348018264770507812e+01,3.113933372497558594e+01,2.973925971984863281e+01,3.045844268798828125e+01,2.586065483093261719e+01,3.101960563659667969e+01,2.766126632690429688e+01,2.820780563354492188e+01,2.903952789306640625e+01
2.517655181884765625e+01,2.680076599121093750e+01,2.285727882385253906e+01,2.194274330139160156e+01,2.143902587890625000e+01,2.274340820312500000e+01,2.565865135192871094e+01,2.339987373352050781e+01,2.294491767883300781e+01,2.059650039672851562e+01
2.599221038818359375e+01,3.300743865966796875e+01,2.712547302246093750e+01,2.905350875854492188e+01,2.922014236450195312e+01,2.944676780700683594e+01,2.974189186096191406e+01,2.486242103576660156e+01,2.873438453674316406e+01,2.679367446899414062e+01
2.423089790344238281e+01,2.297975158691406250e+01,2.257139778137207031e+01,2.048711585998535156e+01,2.263796997070312500e+01,2.268434143066406250e+01,2.164845848083496094e+01,2.172158813476562500e+01,1.981935501098632812e+01,2.077894783020019531e+01
2.117436790466308594e+01,1.935114288330078125e+01,1.614660072326660156e+01,1.735937309265136719e+01,1.761682891845703125e+01,1.846307754516601562e+01,1.760283470153808594e+01,1.528203010559082031e+01,1.608482360839843750e+01,1.552890014648437500e+01
2.702413940429687500e+01,2.712667274475097656e+01,2.428751945495605469e+01,2.536029434204101562e+01,2.613042831420898438e+01,2.611247253417968750e+01,2.410437965393066406e+01,2.194463348388671875e+01,2.225933074951171875e+01,2.183114051818847656e+01
2.293830108642578125e+01,2.331943893432617188e+01,1.989726638793945312e+01,2.014023399353027344e+01,2.164557838439941406e+01,1.771972274780273438e+01,1.704637336730957031e+01,1.764795875549316406e+01,1.819265937805175781e+01,1.788813400268554688e+01
1.480701828002929688e+01,1.416099643707275391e+01,1.233501052856445312e+01,1.267572021484375000e+01,1.153249168395996094e+01,1.428857994079589844e+01,1.161622047424316406e+01,1.356249141693115234e+01,1.196440410614013672e+01,1.236662769317626953e+01
1.529723453521728516e+01,1.529359817504882812e+01,9.862303733825683594e+00,1.253041934967041016e+01,1.516484737396240234e+01,1.293684959411621094e+01,1.358630561828613281e+01,1.257120704650878906e+01,1.011211013793945312e+01,1.123834800720214844e+01
8.857752075195312500e+02,8.928294677734375000e+02,8.022645263671875000e+02,7.916426391601562500e+02,8.008297119140625000e+02,7.712689208984375000e+02,7.614337158203125000e+02,7.261557617187500000e+02,6.643753051757812500e+02,7.115638427734375000e+02
8.751659545898437500e+02,8.653243408203125000e+02,8.142612304687500000e+02,8.152646484375000000e+02,8.070957031250000000e+02,7.933253784179687500e+02,7.258422851562500000e+02,7.063048095703125000e+02,7.602170410156250000e+02,6.893991699218750000e+02
9.209914550781250000e+02,9.405900878906250000e+02,8.875883789062500000e+02,8.339483642578125000e+02,7.952520751953125000e+02,7.540018920898437500e+02,7.418852539062500000e+02,7.545803222656250000e+02,7.670706176757812500e+02,7.685851440429687500e+02
8.366473388671875000e+02,8.120018920898437500e+02,7.687882690429687500e+02,7.231539306640625000e+02,6.861957397460937500e+02,7.392081298828125000e+02,6.790534057617187500e+02,7.078247680664062500e+02,6.506567382812500000e+02,6.554801025390625000e+02
7.663156738281250000e+02,7.042934570312500000e+02,7.383422851562500000e+02,6.749967651367187500e+02,6.806030883789062500e+02,6.503433227539062500e+02,6.837076416015625000e+02,6.131897583007812500e+02,6.067949218750000000e+02,5.918146362304687500e+02
7.839221191406250000e+02,7.972221679687500000e+02,7.458651123046875000e+02,6.836668701171875000e+02,6.493008422851562500e+02,6.658232421875000000e+02,6.896305541992187500e+02,6.470905761718750000e+02,6.230203247070312500e+02,5.758377075195312500e+02
5.892196044921875000e+02,5.838856811523437500e+02,5.714996337890625000e+02,5.753984375000000000e+02,5.411543579101562500e+02,5.817429199218750000e+02,5.299006347656250000e+02,5.026143188476562500e+02,4.826028442382812500e+02,4.329137573242187500e+02
6.166849975585937500e+02,5.930333251953125000e+02,5.671870117187500000e+02,5.707099609375000000e+02,4.906964111328125000e+02,5.110977783203125000e+02,5.235708007812500000e+02,5.421266479492187500e+02,4.595681762695312500e+02,5.019947509765625000e+02
5.760622558593750000e+02,6.131873779296875000e+02,5.472962036132812500e+02,5.905527954101562500e+02,5.792651977539062500e+02,5.162942504882812500e+02,5.205285644531250000e+02,4.790049133300781250e+02,5.232354736328125000e+02,4.644957580566406250e+02
5.804694824218750000e+02,6.256781005859375000e+02,6.018434448242187500e+02,5.289487915039062500e+02,4.989331054687500000e+02,5.120051879882812500e+02,5.516948852539062500e+02,5.029192504882812500e+02,5.118138122558593750e+02,4.661758117675781250e+02
6.097375488281250000e+02,5.810997314453125000e+02,5.926724853515625000e+02,5.861400146484375000e+02,5.252231445312500000e+02,4.645418090820312500e+02,5.077158508300781250e+02,5.080549316406250000e+02,5.003018798828125000e+02,4.888946838378906250e+02
5.692176513671875000e+02,5.331545410156250000e+02,5.079583129882812500e+02,5.198164062500000000e+02,4.423143920898437500e+02,4.550897521972656250e+02,4.917041320800781250e+02,4.644230957031250000e+02,4.625921325683593750e+02,4.365420532226562500e+02
5.459023437500000000e+02,4.984484863281250000e+02,4.630588073730468750e+02,4.602562866210937500e+02,4.655530700683593750e+02,5.587100219726562500e+02,4.502387695312500000e+02,4.600204467773437500e+02,4.514741210937500000e+02,3.807432250976562500e+02
4.650874938964843750e+02,4.161799621582031250e+02,3.757240600585937500e+02,3.727135009765625000e+02,3.704230346679687500e+02,3.498925476074218750e+02,3.707590637207031250e+02,3.536847534179687500e+02,2.958076477050781250e+02,3.016063232421875000e+02
4.243939819335937500e+02,4.288731994628906250e+02,4.302420043945312500e+02,4.424774475097656250e+02,3.999204406738281250e+02,3.599430541992187500e+02,3.665167541503906250e+02,3.665098876953125000e+02,3.628579406738281250e+02,3.183512878417968750e+02
4.824433593750000000e+02,4.716830444335937500e+02,4.787219848632812500e+02,4.850068359375000000e+02,4.233797912597656250e+02,4.501739501953125000e+02,3.971999206542968750e+02,4.168742675781250000e+02,4.227095031738281250e+02,3.891190490722656250e+02
4.875936279296875000e+02,4.578441162109375000e+02,4.402444152832031250e+02,4.281811218261718750e+02,3.779045410156250000e+02,3.898892822265625000e+02,4.151402893066406250e+02,4.291414489746093750e+02,4.011779785156250000e+02,3.647042846679687500e+02
5.003013305664062500e+02,4.771897583007812500e+02,4.609284057617187500e+02,4.026768188476562500e+02,4.073114929199218750e+02,4.207492675781250000e+02,4.472160644531250000e+02,4.112117919921875000e+02,3.848200073242187500e+02,3.745962829589843750e+02
4.045422363281250000e+02,3.800351562500000000e+02,3.655822143554687500e+02,3.674682617187500000e+02,3.211643676757812500e+02,3.298077392578125000e+02,3.554072265625000000e+02,3.222251281738281250e+02,2.974401245117187500e+02,2.926917724609375000e+02
3.527843627929687500e+02,3.596924438476562500e+02,3.179194335937500000e+02,3.244546508789062500e+02,3.015046081542968750e+02,3.184483642578125000e+02,3.353784179687500000e+02,2.851687622070312500e+02,2.920822143554687500e+02,2.740238342285156250e+02
4.891431274414062500e+02,4.638988037109375000e+02,4.252569274902343750e+02,4.534867248535156250e+02,4.230133056640625000e+02,4.233308715820312500e+02,4.062897644042968750e+02,4.121564636230468750e+02,3.500335083007812500e+02,3.533388061523437500e+02
4.330301666259765625e+01,4.662772369384765625e+01,4.569985580444335938e+01,4.460932159423828125e+01,4.353874969482421875e+01,4.013002395629882812e+01,3.574545669555664062e+01,3.926279449462890625e+01,4.162781906127929688e+01,4.180708312988281250e+01
4.977267456054687500e+01,4.600478744506835938e+01,4.755363464355468750e+01,4.951839447021484375e+01,4.183483505249023438e+01,3.877869033813476562e+01,3.845367050170898438e+01,4.385654449462890625e+01,4.147027587890625000e+01,4.405927276611328125e+01
4.833056259155273438e+01,4.658417510986328125e+01,4.661342239379882812e+01,4.266950988769531250e+01,4.081279373168945312e+01,4.095735549926757812e+01,4.069460678100585938e+01,3.952838897705078125e+01,4.056649780273437500e+01,3.731134796142578125e+01
4.336001968383789062e+01,4.354621505737304688e+01,4.421132659912109375e+01,3.860770797729492188e+01,3.687762069702148438e+01,4.404134750366210938e+01,3.450091171264648438e+01,3.716879272460937500e+01,3.411492156982421875e+01,3.890186691284179688e+01
6.912548828125000000e+01,6.258134841918945312e+01,6.335899734497070312e+01,6.858978271484375000e+01,6.771028900146484375e+01,6.477105712890625000e+01,6.330457305908203125e+01,6.457657623291015625e+01,5.741223907470703125e+01,5.091114425659179688e+01
5.391012191772460938e+01,5.179742813110351562e+01,4.860019683837890625e+01,4.963684463500976562e+01,4.512478256225585938e+01,4.630128479003906250e+01,4.725952529907226562e+01,4.722121810913085938e+01,4.223904418945312500e+01,4.162908554077148438e+01
5.335103225708007812e+01,5.008095550537109375e+01,5.251834869384765625e+01,5.105325317382812500e+01,4.826156234741210938e+01,4.658868408203125000e+01,4.531198501586914062e+01,4.557891082763671875e+01,4.546655273437500000e+01,4.475214004516601562e+01
4.975904846191406250e+01,5.091641616821289062e+01,5.036845779418945312e+01,4.675505828857421875e+01,4.739561462402343750e+01,4.413373947143554688e+01,4.310928726196289062e+01,4.272657775878906250e+01,4.014253234863281250e+01,3.879769134521484375e+01
4.617712783813476562e+01,4.524047470092773438e+01,4.533185577392578125e+01,4.634970855712890625e+01,3.838233184814453125e+01,3.471452713012695312e+01,3.843609619140625000e+01,3.629521942138671875e+01,3.949661254882812500e+01,4.227603912353515625e+01
4.136010360717773438e+01,3.916509628295898438e+01,4.215644836425781250e+01,4.147952651977539062e+01,3.895392608642578125e+01,3.644692230224609375e+01,3.659074020385742188e+01,3.399606323242187500e+01,3.745643615722656250e+01,3.678908920288085938e+01
3.600644302368164062e+01,3.574488830566406250e+01,3.292924880981445312e+01,3.495982360839843750e+01,2.969473266601562500e+01,3.220895767211914062e+01,3.026008224487304688e+01,3.090225219726562500e+01,2.859242057800292969e+01,3.045096969604492188e+01
2.946056365966796875e+01,3.242430114746093750e+01,2.949733352661132812e+01,2.937977600097656250e+01,3.264799880981445312e+01,2.633076095581054688e+01,2.814576911926269531e+01,2.888520431518554688e+01,2.770360183715820312e+01,2.566497421264648438e+01
2.868323135375976562e+01,2.598377609252929688e+01,2.494490051269531250e+01,2.664284896850585938e+01,2.265329933166503906e+01,2.288457679748535156e+01,2.304116249084472656e+01,2.486530494689941406e+01,2.140098762512207031e+01,2.084768676757812500e+01
2.999872970581054688e+01,2.998666000366210938e+01,3.149333572387695312e+01,3.026543807983398438e+01,2.877495002746582031e+01,2.707940292358398438e+01,2.655776596069335938e+01,2.633603668212890625e+01,2.103992652893066406e+01,2.973510360717773438e+01
2.771990966796875000e+01,2.636607360839843750e+01,2.350058746337890625e+01,2.785009956359863281e+01,2.611003112792968750e+01,2.757613372802734375e+01,2.183308029174804688e+01,2.175513458251953125e+01,2.519132232666015625e+01,2.661111450195312500e+01
2.637063598632812500e+01,2.554193115234375000e+01,2.954690361022949219e+01,2.834670829772949219e+01,2.181431198120117188e+01,2.463125419616699219e+01,2.482385253906250000e+01,2.479470062255859375e+01,2.329218101501464844e+01,2.541139602661132812e+01
3.523302841186523438e+01,3.226692199707031250e+01,3.186241340637207031e+01,3.135998725891113281e+01,2.882562255859375000e+01,2.789237976074218750e+01,3.047081756591796875e+01,2.578429603576660156e+01,2.859595489501953125e+01,2.898751831054687500e+01
3.196942520141601562e+01,3.371583175659179688e+01,2.816869544982910156e+01,2.834172248840332031e+01,2.925438880920410156e+01,2.845795059204101562e+01,2.571255683898925781e+01,2.725896835327148438e+01,2.623058509826660156e+01,2.613402175903320312e+01
3.012182235717773438e+01,2.896395874023437500e+01,2.795544052124023438e+01,2.293036651611328125e+01,2.538135719299316406e+01,2.609476852416992188e+01,2.514992141723632812e+01,2.650138473510742188e+01,2.219281005859375000e+01,2.094409561157226562e+01
1.210023307800292969e+01,1.160037517547607422e+01,9.835397720336914062e+00,1.097382545471191406e+01,1.117194557189941406e+01,1.167102813720703125e+01,1.268311977386474609e+01,9.768989562988281250e+00,9.901207923889160156e+00,9.968865394592285156e+00
1.698934173583984375e+01,1.781636238098144531e+01,1.645581626892089844e+01,1.893088912963867188e+01,1.985938072204589844e+01,1.694714164733886719e+01,1.656922149658203125e+01,1.512125968933105469e+01,1.407193374633789062e+01,1.719747924804687500e+01
1.058290039062500000e+03,1.098484863281250000e+03,1.065535644531250000e+03,9.698483886718750000e+02,9.647135009765625000e+02,9.016035156250000000e+02,9.562457885742187500e+02,8.855839233398437500e+02,8.827225341796875000e+02,8.757218627929687500e+02
1.144705566406250000e+03,1.022187255859375000e+03,1.018093322753906250e+03,1.022711303710937500e+03,9.764439086914062500e+02,9.478344726562500000e+02,9.227753906250000000e+02,9.009821777343750000e+02,8.730452880859375000e+02,8.359202270507812500e+02
1.002828002929687500e+03,9.797009277343750000e+02,9.405796508789062500e+02,9.242092895507812500e+02,8.716175537109375000e+02,8.679393310546875000e+02,8.373979492187500000e+02,7.897748413085937500e+02,8.240972290039062500e+02,7.554512329101562500e+02
7.611607666015625000e+02,8.145839843750000000e+02,7.519991455078125000e+02,7.150729980468750000e+02,7.062355957031250000e+02,6.930253906250000000e+02,7.610447387695312500e+02,6.420538940429687500e+02,6.590358276367187500e+02,6.332459716796875000e+02
9.268521728515625000e+02,9.169152221679687500e+02,8.845737304687500000e+02,8.283790893554687500e+02,8.284757690429687500e+02,8.519621582031250000e+02,8.468649902343750000e+02,7.656380004882812500e+02,7.662087402343750000e+02,7.080212402343750000e+02
8.995414428710937500e+02,8.818739624023437500e+02,8.220524291992187500e+02,8.494931030273437500e+02,7.717969360351562500e+02,7.850695800781250000e+02,7.768118286132812500e+02,7.495141601562500000e+02,6.626131591796875000e+02,7.193438720703125000e+02
7.609645385742187500e+02,7.721764526367187500e+02,7.382584228515625000e+02,6.789648437500000000e+02,6.421732177734375000e+02,6.667115478515625000e+02,6.260389404296875000e+02,6.443643188476562500e+02,6.389041137695312500e+02,6.047878417968750000e+02
7.493563232421875000e+02,7.414633789062500000e+02,7.399555053710937500e+02,6.278785400390625000e+02,6.022270507812500000e+02,6.353843383789062500e+02,7.145790405273437500e+02,6.364053955078125000e+02,6.125183105468750000e+02,5.632200927734375000e+02
7.577128295898437500e+02,7.755433349609375000e+02,7.002474975585937500e+02,6.823862915039062500e+02,6.391734008789062500e+02,6.677141723632812500e+02,6.837929077148437500e+02,6.365295410156250000e+02,5.720693969726562500e+02,5.740016479492187500e+02
6.949840698242187500e+02,6.436286010742187500e+02,6.325764160156250000e+02,6.627587890625000000e+02,5.875532226562500000e+02,6.127745971679687500e+02,6.222299804687500000e+02,5.756753540039062500e+02,5.635367431640625000e+02,5.333143920898437500e+02
7.308494873046875000e+02,7.081447753906250000e+02,6.594719238281250000e+02,6.488660888671875000e+02,6.332246093750000000e+02,6.234932861328125000e+02,6.015496215820312500e+02,6.354502563476562500e+02,5.846412963867187500e+02,5.213428344726562500e+02
